source_relative_path,source_filename,output_filename,status,seg_success,roi_success,seg_area_ratio,roi_area_ratio,bbox_x1,bbox_y1,bbox_x2,bbox_y2,original_h,original_w,after_label_h,after_label_w,crop_h,crop_w
8884/surface/8884_01.JPG,8884_01.JPG,8884_01.JPG,ok,True,True,0.07163055734536082,0.07134195124570447,1227,1166,4782,1886,4000,6000,3880,5760,721,3556
8884/surface/8884_02.JPG,8884_02.JPG,8884_02.JPG,ok,True,True,0.06782041988831615,0.06753436426116838,1201,1281,4783,1958,4000,6000,3880,5760,678,3583
8884/surface/8884_03.JPG,8884_03.JPG,8884_03.JPG,ok,True,True,0.07057649627720504,0.07028753221649485,1200,1346,4782,2030,4000,6000,3880,5760,685,3583
8884/surface/8884_04.JPG,8884_04.JPG,8884_04.JPG,ok,True,True,0.06795192583046965,0.0676647068298969,1137,1400,4700,2148,4000,6000,3880,5760,749,3564
8884/surface/8884_05.JPG,8884_05.JPG,8884_05.JPG,ok,True,True,0.08163145224799542,0.081350139604811,1196,1217,4635,2093,4000,6000,3880,5760,877,3440
8884/surface/8884_06.JPG,8884_06.JPG,8884_06.JPG,ok,True,True,0.07911726804123712,0.07883080970790378,1075,1345,4631,2174,4000,6000,3880,5760,830,3557
8884/surface/8884_07.JPG,8884_07.JPG,8884_07.JPG,ok,True,True,0.0811747386884307,0.08088492447021764,1115,1309,4662,2155,4000,6000,3880,5760,847,3548
8884/surface/8884_08.JPG,8884_08.JPG,8884_08.JPG,ok,True,True,0.07996523303264605,0.0796852179982818,1172,1301,4611,2174,4000,6000,3880,5760,874,3440
8884/surface/8884_09.JPG,8884_09.JPG,8884_09.JPG,ok,True,True,0.06970857495704467,0.06937517898052692,1213,1186,4615,1994,4000,6000,3880,5760,809,3403
8884/surface/8884_10.JPG,8884_10.JPG,8884_10.JPG,ok,True,True,0.07430233390607102,0.07398401703894616,1094,1288,4621,2072,4000,6000,3880,5760,785,3528
8884/surface/8884_11.JPG,8884_11.JPG,8884_11.JPG,ok,True,True,0.06975833154352806,0.06946377434135166,1226,1264,4651,2052,4000,6000,3880,5760,789,3426
8884/surface/8884_12.JPG,8884_12.JPG,8884_12.JPG,ok,True,True,0.07190788767182131,0.07159230025773196,1252,1299,4640,2098,4000,6000,3880,5760,800,3389
8964/surface/8964_01.JPG,8964_01.JPG,8964_01.JPG,saved_fallback_after_label_crop,True,False,0.035011723224513173,0.03478786333046965,0,0,5759,3879,4000,6000,3880,5760,3880,5760
8964/surface/8964_02.JPG,8964_02.JPG,8964_02.JPG,saved_fallback_after_label_crop,True,False,0.03448918957617411,0.03426439003436426,0,0,5759,3879,4000,6000,3880,5760,3880,5760
8964/surface/8964_03.JPG,8964_03.JPG,8964_03.JPG,saved_fallback_after_label_crop,True,False,0.03495534435853379,0.03473846470504009,0,0,5759,3879,4000,6000,3880,5760,3880,5760
8964/surface/8964_04.JPG,8964_04.JPG,8964_04.JPG,saved_fallback_after_label_crop,True,False,0.034060531214203896,0.033843785796105384,0,0,5759,3879,4000,6000,3880,5760,3880,5760
8964/surface/8964_05.JPG,8964_05.JPG,8964_05.JPG,saved_fallback_after_label_crop,True,False,0.03256000322164949,0.03234934314146621,0,0,5759,3879,4000,6000,3880,5760,3880,5760
8964/surface/8964_06.JPG,8964_06.JPG,8964_06.JPG,saved_fallback_after_label_crop,True,False,0.03111133483676976,0.03088617733390607,0,0,5759,3879,4000,6000,3880,5760,3880,5760
8964/surface/8964_07.JPG,8964_07.JPG,8964_07.JPG,saved_fallback_after_label_crop,True,False,0.03246858891752577,0.0322538570303551,0,0,5759,3879,4000,6000,3880,5760,3880,5760
8964/surface/8964_08.JPG,8964_08.JPG,8964_08.JPG,saved_fallback_after_label_crop,True,False,0.03161413588201604,0.03140754760882016,0,0,5759,3879,4000,6000,3880,5760,3880,5760
8964/surface/8964_09.JPG,8964_09.JPG,8964_09.JPG,saved_fallback_after_label_crop,False,False,0.009651211698167239,0.0,0,0,5759,3879,4000,6000,3880,5760,3880,5760
8964/surface/8964_10.JPG,8964_10.JPG,8964_10.JPG,saved_fallback_after_label_crop,True,False,0.032345942511454756,0.03203679839633448,0,0,5759,3879,4000,6000,3880,5760,3880,5760
8964/surface/8964_11.JPG,8964_11.JPG,8964_11.JPG,saved_fallback_after_label_crop,True,False,0.029888942583046963,0.029564540378006873,0,0,5759,3879,4000,6000,3880,5760,3880,5760
8964/surface/8964_12.JPG,8964_12.JPG,8964_12.JPG,saved_fallback_after_label_crop,True,False,0.024916326603665523,0.024506192726231387,0,0,5759,3879,4000,6000,3880,5760,3880,5760
8993/surface/8993_01.JPG,8993_01.JPG,8993_01.JPG,saved_fallback_after_label_crop,False,False,0.012855410581328752,0.0,0,0,5759,3879,4000,6000,3880,5760,3880,5760
8993/surface/8993_02.JPG,8993_02.JPG,8993_02.JPG,saved_fallback_after_label_crop,False,False,0.013110726302978236,0.0,0,0,5759,3879,4000,6000,3880,5760,3880,5760
8993/surface/8993_03.JPG,8993_03.JPG,8993_03.JPG,saved_fallback_after_label_crop,False,False,0.013036583619702176,0.0,0,0,5759,3879,4000,6000,3880,5760,3880,5760
8993/surface/8993_04.JPG,8993_04.JPG,8993_04.JPG,saved_fallback_after_label_crop,False,False,0.013204646334478808,0.0,0,0,5759,3879,4000,6000,3880,5760,3880,5760
8993/surface/8993_05.JPG,8993_05.JPG,8993_05.JPG,saved_fallback_after_label_crop,False,False,0.008975873424971362,0.0,0,0,5759,3879,4000,6000,3880,5760,3880,5760
8993/surface/8993_06.JPG,8993_06.JPG,8993_06.JPG,saved_fallback_after_label_crop,False,False,0.008454503150057274,0.0,0,0,5759,3879,4000,6000,3880,5760,3880,5760
8993/surface/8993_07.JPG,8993_07.JPG,8993_07.JPG,saved_fallback_after_label_crop,False,False,0.00897636562142039,0.0,0,0,5759,3879,4000,6000,3880,5760,3880,5760
8993/surface/8993_08.JPG,8993_08.JPG,8993_08.JPG,saved_fallback_after_label_crop,False,False,0.008888888888888889,0.0,0,0,5759,3879,4000,6000,3880,5760,3880,5760
8993/surface/8993_09.JPG,8993_09.JPG,8993_09.JPG,saved_fallback_after_label_crop,False,False,0.010388835194730814,0.0,0,0,5759,3879,4000,6000,3880,5760,3880,5760
8993/surface/8993_10.JPG,8993_10.JPG,8993_10.JPG,saved_fallback_after_label_crop,False,False,0.010304177405498282,0.0,0,0,5759,3879,4000,6000,3880,5760,3880,5760
8993/surface/8993_11.JPG,8993_11.JPG,8993_11.JPG,saved_fallback_after_label_crop,False,False,0.010294378221649485,0.0,0,0,5759,3879,4000,6000,3880,5760,3880,5760
8993/surface/8993_12.JPG,8993_12.JPG,8993_12.JPG,saved_fallback_after_label_crop,False,False,0.010407762385452463,0.0,0,0,5759,3879,4000,6000,3880,5760,3880,5760
8993/surface/8993_13.JPG,8993_13.JPG,8993_13.JPG,saved_fallback_after_label_crop,False,False,0.009958744988545246,0.0,0,0,5759,3879,4000,6000,3880,5760,3880,5760
8993/surface/8993_14.JPG,8993_14.JPG,8993_14.JPG,saved_fallback_after_label_crop,False,False,0.009866793742840779,0.0,0,0,5759,3879,4000,6000,3880,5760,3880,5760
8993/surface/8993_15.JPG,8993_15.JPG,8993_15.JPG,saved_fallback_after_label_crop,False,False,0.010050696234249713,0.0,0,0,5759,3879,4000,6000,3880,5760,3880,5760
8993/surface/8993_16.JPG,8993_16.JPG,8993_16.JPG,saved_fallback_after_label_crop,False,False,0.009818782216494846,0.0,0,0,5759,3879,4000,6000,3880,5760,3880,5760
DC3/surface/DC3_01.JPG,DC3_01.JPG,DC3_01.JPG,saved_fallback_after_label_crop,True,False,0.04635653815864834,0.046145922823596794,0,0,5759,3879,4000,6000,3880,5760,3880,5760
DC3/surface/DC3_02.JPG,DC3_02.JPG,DC3_02.JPG,saved_fallback_after_label_crop,True,False,0.046607558347651776,0.04639398983390607,0,0,5759,3879,4000,6000,3880,5760,3880,5760
DC3/surface/DC3_03.JPG,DC3_03.JPG,DC3_03.JPG,saved_fallback_after_label_crop,True,False,0.04684233605383734,0.04662876754009164,0,0,5759,3879,4000,6000,3880,5760,3880,5760
DC3/surface/DC3_04.JPG,DC3_04.JPG,DC3_04.JPG,saved_fallback_after_label_crop,True,False,0.0463765392325315,0.0461629707187858,0,0,5759,3879,4000,6000,3880,5760,3880,5760
DC3/surface/DC3_05.JPG,DC3_05.JPG,DC3_05.JPG,saved_fallback_after_label_crop,True,False,0.02586742912371134,0.025549022766323023,0,0,5759,3879,4000,6000,3880,5760,3880,5760
DC3/surface/DC3_06.JPG,DC3_06.JPG,DC3_06.JPG,saved_fallback_after_label_crop,False,False,0.018128221649484536,0.0,0,0,5759,3879,4000,6000,3880,5760,3880,5760
DC3/surface/DC3_07.JPG,DC3_07.JPG,DC3_07.JPG,saved_fallback_after_label_crop,False,False,0.010094412227949599,0.0,0,0,5759,3879,4000,6000,3880,5760,3880,5760
DC3/surface/DC3_08.JPG,DC3_08.JPG,DC3_08.JPG,saved_fallback_after_label_crop,True,False,0.036798664805269186,0.03630275451030928,0,0,5759,3879,4000,6000,3880,5760,3880,5760
Draco/surface/Draco_01.JPG,Draco_01.JPG,Draco_01.JPG,saved_fallback_after_label_crop,True,False,0.036279173825887745,0.03608001324455899,0,0,5759,3879,4000,6000,3880,5760,3880,5760
Draco/surface/Draco_02.JPG,Draco_02.JPG,Draco_02.JPG,saved_fallback_after_label_crop,True,False,0.03490379796678121,0.03471058848797251,0,0,5759,3879,4000,6000,3880,5760,3880,5760
Draco/surface/Draco_03.JPG,Draco_03.JPG,Draco_03.JPG,saved_fallback_after_label_crop,True,False,0.03525536046678122,0.03506134557560137,0,0,5759,3879,4000,6000,3880,5760,3880,5760
Draco/surface/Draco_04.JPG,Draco_04.JPG,Draco_04.JPG,saved_fallback_after_label_crop,True,False,0.035267352162084764,0.035071457975372276,0,0,5759,3879,4000,6000,3880,5760,3880,5760
Draco/surface/Draco_05.JPG,Draco_05.JPG,Draco_05.JPG,saved_fallback_after_label_crop,True,False,0.04256461197021764,0.042340841566437575,0,0,5759,3879,4000,6000,3880,5760,3880,5760
Draco/surface/Draco_06.JPG,Draco_06.JPG,Draco_06.JPG,saved_fallback_after_label_crop,True,False,0.04163798503722795,0.04141873389175258,0,0,5759,3879,4000,6000,3880,5760,3880,5760
Draco/surface/Draco_07.JPG,Draco_07.JPG,Draco_07.JPG,saved_fallback_after_label_crop,True,False,0.04098220038659794,0.04076634987113402,0,0,5759,3879,4000,6000,3880,5760,3880,5760
Draco/surface/Draco_08.JPG,Draco_08.JPG,Draco_08.JPG,saved_fallback_after_label_crop,True,False,0.04164545747422681,0.04142629581901489,0,0,5759,3879,4000,6000,3880,5760,3880,5760
TVI8573/surface/TVI8573_01.JPG,TVI8573_01.JPG,TVI8573_01.JPG,saved_fallback_after_label_crop,True,False,0.03802181772623139,0.037863106743986255,0,0,5759,3879,4000,6000,3880,5760,3880,5760
TVI8573/surface/TVI8573_02.JPG,TVI8573_02.JPG,TVI8573_02.JPG,saved_fallback_after_label_crop,True,False,0.036743986254295535,0.036587288802978235,0,0,5759,3879,4000,6000,3880,5760,3880,5760
TVI8573/surface/TVI8573_03.JPG,TVI8573_03.JPG,TVI8573_03.JPG,saved_fallback_after_label_crop,True,False,0.038643730312142036,0.03848296105383734,0,0,5759,3879,4000,6000,3880,5760,3880,5760
TVI8573/surface/TVI8573_04.JPG,TVI8573_04.JPG,TVI8573_04.JPG,saved_fallback_after_label_crop,True,False,0.036754188144329895,0.036594537514318445,0,0,5759,3879,4000,6000,3880,5760,3880,5760
TVI8573/surface/TVI8573_05.JPG,TVI8573_05.JPG,TVI8573_05.JPG,saved_fallback_after_label_crop,True,False,0.03390446019473081,0.03374409364261168,0,0,5759,3879,4000,6000,3880,5760,3880,5760
TVI8573/surface/TVI8573_06.JPG,TVI8573_06.JPG,TVI8573_06.JPG,saved_fallback_after_label_crop,True,False,0.03428336197021764,0.03412514318442154,0,0,5759,3879,4000,6000,3880,5760,3880,5760
TVI8573/surface/TVI8573_07.JPG,TVI8573_07.JPG,TVI8573_07.JPG,saved_fallback_after_label_crop,True,False,0.03480070518327606,0.03464230741695304,0,0,5759,3879,4000,6000,3880,5760,3880,5760
TVI8573/surface/TVI8573_08.JPG,TVI8573_08.JPG,TVI8573_08.JPG,saved_fallback_after_label_crop,True,False,0.03281330541237113,0.032654191723940434,0,0,5759,3879,4000,6000,3880,5760,3880,5760
TVI8573/surface/TVI8573_09.JPG,TVI8573_09.JPG,TVI8573_09.JPG,saved_fallback_after_label_crop,True,False,0.030996295103092784,0.030844877577319588,0,0,5759,3879,4000,6000,3880,5760,3880,5760
TVI8573/surface/TVI8573_10.JPG,TVI8573_10.JPG,TVI8573_10.JPG,saved_fallback_after_label_crop,True,False,0.031528538445017185,0.03137765786082474,0,0,5759,3879,4000,6000,3880,5760,3880,5760
TVI8573/surface/TVI8573_11.JPG,TVI8573_11.JPG,TVI8573_11.JPG,saved_fallback_after_label_crop,True,False,0.03217653744272623,0.03202529889747995,0,0,5759,3879,4000,6000,3880,5760,3880,5760
TVI8573/surface/TVI8573_12.JPG,TVI8573_12.JPG,TVI8573_12.JPG,saved_fallback_after_label_crop,True,False,0.031409247923825885,0.031257293456471935,0,0,5759,3879,4000,6000,3880,5760,3880,5760
TVI8711/surface/TVI8711_01.JPG,TVI8711_01.JPG,TVI8711_01.JPG,saved_fallback_after_label_crop,False,False,0.001643980884879725,0.0,0,0,5759,3879,4000,6000,3880,5760,3880,5760
TVI8711/surface/TVI8711_02.JPG,TVI8711_02.JPG,TVI8711_02.JPG,saved_fallback_after_label_crop,False,False,0.0017349029925544102,0.0,0,0,5759,3879,4000,6000,3880,5760,3880,5760
TVI8711/surface/TVI8711_03.JPG,TVI8711_03.JPG,TVI8711_03.JPG,saved_fallback_after_label_crop,False,False,0.0033854166666666668,0.0,0,0,5759,3879,4000,6000,3880,5760,3880,5760
TVI8711/surface/TVI8711_04.JPG,TVI8711_04.JPG,TVI8711_04.JPG,saved_fallback_after_label_crop,False,False,0.0039171678121420386,0.0,0,0,5759,3879,4000,6000,3880,5760,3880,5760
TVI8711/surface/TVI8711_05.JPG,TVI8711_05.JPG,TVI8711_05.JPG,saved_fallback_after_label_crop,True,False,0.045998666595074456,0.04580720217640321,0,0,5759,3879,4000,6000,3880,5760,3880,5760
TVI8711/surface/TVI8711_06.JPG,TVI8711_06.JPG,TVI8711_06.JPG,saved_fallback_after_label_crop,True,False,0.04734938788659794,0.04715716280068728,0,0,5759,3879,4000,6000,3880,5760,3880,5760
TVI8711/surface/TVI8711_07.JPG,TVI8711_07.JPG,TVI8711_07.JPG,saved_fallback_after_label_crop,True,False,0.04613845038659794,0.045949357459908365,0,0,5759,3879,4000,6000,3880,5760,3880,5760
TVI8711/surface/TVI8711_08.JPG,TVI8711_08.JPG,TVI8711_08.JPG,saved_fallback_after_label_crop,True,False,0.04718239905498282,0.046993664089347076,0,0,5759,3879,4000,6000,3880,5760,3880,5760
TVI8711/surface/TVI8711_09.JPG,TVI8711_09.JPG,TVI8711_09.JPG,saved_fallback_after_label_crop,True,False,0.04640956113974799,0.04620239117983963,0,0,5759,3879,4000,6000,3880,5760,3880,5760
TVI8711/surface/TVI8711_10.JPG,TVI8711_10.JPG,TVI8711_10.JPG,saved_fallback_after_label_crop,True,False,0.046168921821305844,0.04596023052691867,0,0,5759,3879,4000,6000,3880,5760,3880,5760
TVI8711/surface/TVI8711_11.JPG,TVI8711_11.JPG,TVI8711_11.JPG,saved_fallback_after_label_crop,True,False,0.046865021835624285,0.046658344072164945,0,0,5759,3879,4000,6000,3880,5760,3880,5760
TVI8711/surface/TVI8711_12.JPG,TVI8711_12.JPG,TVI8711_12.JPG,saved_fallback_after_label_crop,True,False,0.04524363724226804,0.04503767540091638,0,0,5759,3879,4000,6000,3880,5760,3880,5760
TVI8909/surface/TVI8909_01.JPG,TVI8909_01.JPG,TVI8909_01.JPG,saved_fallback_after_label_crop,False,False,0.006884664948453609,0.0,0,0,5759,3879,4000,6000,3880,5760,3880,5760
TVI8909/surface/TVI8909_02.JPG,TVI8909_02.JPG,TVI8909_02.JPG,saved_fallback_after_label_crop,False,False,0.007990630369415807,0.0,0,0,5759,3879,4000,6000,3880,5760,3880,5760
TVI8909/surface/TVI8909_03.JPG,TVI8909_03.JPG,TVI8909_03.JPG,saved_fallback_after_label_crop,False,False,0.0012971613688430698,0.0,0,0,5759,3879,4000,6000,3880,5760,3880,5760
TVI8909/surface/TVI8909_04.JPG,TVI8909_04.JPG,TVI8909_04.JPG,saved_fallback_after_label_crop,False,False,0.00472258018327606,0.0,0,0,5759,3879,4000,6000,3880,5760,3880,5760
VIN005/surface/VIN005_01.JPG,VIN005_01.JPG,VIN005_01.JPG,saved_fallback_after_label_crop,False,False,0.002418250644329897,0.0,0,0,5759,3879,4000,6000,3880,5760,3880,5760
VIN005/surface/VIN005_02.JPG,VIN005_02.JPG,VIN005_02.JPG,saved_fallback_after_label_crop,False,False,0.001960507946735395,0.0,0,0,5759,3879,4000,6000,3880,5760,3880,5760
VIN005/surface/VIN005_03.JPG,VIN005_03.JPG,VIN005_03.JPG,saved_fallback_after_label_crop,False,False,0.0,0.0,0,0,5759,3879,4000,6000,3880,5760,3880,5760
VIN005/surface/VIN005_04.JPG,VIN005_04.JPG,VIN005_04.JPG,saved_fallback_after_label_crop,False,False,0.0024324348510882015,0.0,0,0,5759,3879,4000,6000,3880,5760,3880,5760
VIN005/surface/VIN005_05.JPG,VIN005_05.JPG,VIN005_05.JPG,saved_fallback_after_label_crop,False,False,0.007514094716494845,0.0,0,0,5759,3879,4000,6000,3880,5760,3880,5760
VIN005/surface/VIN005_06.JPG,VIN005_06.JPG,VIN005_06.JPG,saved_fallback_after_label_crop,False,False,0.012797286655211912,0.0,0,0,5759,3879,4000,6000,3880,5760,3880,5760
VIN005/surface/VIN005_07.JPG,VIN005_07.JPG,VIN005_07.JPG,saved_fallback_after_label_crop,False,False,0.005887116981672394,0.0,0,0,5759,3879,4000,6000,3880,5760,3880,5760
VIN005/surface/VIN005_08.JPG,VIN005_08.JPG,VIN005_08.JPG,saved_fallback_after_label_crop,False,False,0.00539201209908362,0.0,0,0,5759,3879,4000,6000,3880,5760,3880,5760
VIN005/surface/VIN005_09.JPG,VIN005_09.JPG,VIN005_09.JPG,saved_fallback_after_label_crop,True,False,0.039460821162657506,0.03928331722508591,0,0,5759,3879,4000,6000,3880,5760,3880,5760
VIN005/surface/VIN005_10.JPG,VIN005_10.JPG,VIN005_10.JPG,saved_fallback_after_label_crop,True,False,0.03871773876002291,0.03853781858533792,0,0,5759,3879,4000,6000,3880,5760,3880,5760
VIN005/surface/VIN005_11.JPG,VIN005_11.JPG,VIN005_11.JPG,saved_fallback_after_label_crop,True,False,0.039116104667812145,0.03894504402920962,0,0,5759,3879,4000,6000,3880,5760,3880,5760
VIN005/surface/VIN005_12.JPG,VIN005_12.JPG,VIN005_12.JPG,saved_fallback_after_label_crop,True,False,0.03806732352520046,0.03789116194158076,0,0,5759,3879,4000,6000,3880,5760,3880,5760
VIN005/surface/VIN005_16.JPG,VIN005_16.JPG,VIN005_16.JPG,saved_fallback_after_label_crop,True,False,0.0355147479954181,0.03536346470504009,0,0,5759,3879,4000,6000,3880,5760,3880,5760
VIN005/surface/VIN005_17.JPG,VIN005_17.JPG,VIN005_17.JPG,saved_fallback_after_label_crop,True,False,0.0321472293814433,0.03199831758304696,0,0,5759,3879,4000,6000,3880,5760,3880,5760
VIN005/surface/VIN005_18.JPG,VIN005_18.JPG,VIN005_18.JPG,saved_fallback_after_label_crop,True,False,0.03569941115406644,0.035549514962772054,0,0,5759,3879,4000,6000,3880,5760,3880,5760
VIN005/surface/VIN005_19.JPG,VIN005_19.JPG,VIN005_19.JPG,saved_fallback_after_label_crop,True,False,0.03352931701030928,0.033376109679266894,0,0,5759,3879,4000,6000,3880,5760,3880,5760
VIN005/surface/VIN005_20.JPG,VIN005_20.JPG,VIN005_20.JPG,saved_fallback_after_label_crop,True,False,0.030378946520618556,0.03016130619988545,0,0,5759,3879,4000,6000,3880,5760,3880,5760
VIN005/surface/VIN005_21.JPG,VIN005_21.JPG,VIN005_21.JPG,saved_fallback_after_label_crop,True,False,0.03347244594788087,0.03326840814719358,0,0,5759,3879,4000,6000,3880,5760,3880,5760
VIN005/surface/VIN005_22.JPG,VIN005_22.JPG,VIN005_22.JPG,saved_fallback_after_label_crop,True,False,0.03212208261741122,0.03190028099942726,0,0,5759,3879,4000,6000,3880,5760,3880,5760
VIN005/surface/VIN005_23.JPG,VIN005_23.JPG,VIN005_23.JPG,saved_fallback_after_label_crop,True,False,0.030474343141466208,0.030252675758877433,0,0,5759,3879,4000,6000,3880,5760,3880,5760
